sheet,position_no,title_th,org_unit_code,position_type_code
ข้าราชการ,52-1-00-1101-001,นักบริหารงานท้องถิ่น ระดับสูง,HQ,EXECUTIVE
ข้าราชการ,52-1-00-1101-002,นักบริหารงานท้องถิ่น ระดับสูง,HQ,EXECUTIVE
ข้าราชการ,52-1-00-1101-003,นักบริหารงานท้องถิ่น ระดับกลาง,HQ,EXECUTIVE
ข้าราชการ,52-1-01-2101-001,นักบริหารงานทั่วไป ระดับกลาง,SP,DIRECTOR
ข้าราชการ,52-1-01-2101-002,นักบริหารงานทั่วไป ระดับต้น,SP,DIRECTOR
ข้าราชการ,52-1-01-2101-005,นักบริหารงานทั่วไป ระดับต้น,SP,DIRECTOR
ข้าราชการ,52-1-01-2105-001,นักบริหารงานสวัสดิการสังคม ระดับต้น,SP,DIRECTOR
ข้าราชการ,52-1-01-3105-003,นิติกร,SP,ACADEMIC
ข้าราชการ,52-1-01-3101-002,นักจัดการงานทั่วไป,SP,ACADEMIC
ข้าราชการ,52-1-01-3101-004,นักจัดการงานทั่วไป,SP,ACADEMIC
ข้าราชการ,52-1-01-3101-005,นักจัดการงานทั่วไป,SP,ACADEMIC
ข้าราชการ,52-1-01-3101-006,นักจัดการงานทั่วไป,SP,ACADEMIC
ข้าราชการ,52-1-01-3101-007,นักจัดการงานทั่วไป,SP,ACADEMIC
ข้าราชการ,52-1-01-3105-001,นิติกร,SP,ACADEMIC
ข้าราชการ,52-1-01-3105-002,นิติกร,SP,ACADEMIC
ข้าราชการ,52-1-01-3105-004,นิติกร,SP,ACADEMIC
ข้าราชการ,52-1-01-3106-001,นักวิชาการคอมพิวเตอร์,SP,ACADEMIC
ข้าราชการ,52-1-01-3206-001,นักวิชาการพาณิชย์,SP,ACADEMIC
ข้าราชการ,52-1-01-3206-002,นักวิชาการพาณิชย์,SP,ACADEMIC
ข้าราชการ,52-1-01-3301-001,นักประชาสัมพันธ์ชก.,SP,ACADEMIC
ข้าราชการ,52-1-01-3302-001,นักพัฒนาการท่องเที่ยว,SP,ACADEMIC
ข้าราชการ,52-1-01-3302-002,นักพัฒนาการท่องเที่ยว,SP,ACADEMIC
ข้าราชการ,52-1-01-3302-003,นักพัฒนาการท่องเที่ยว,SP,ACADEMIC
ข้าราชการ,52-1-01-3401-001,นักวิชาการเกษตร,SP,ACADEMIC
ข้าราชการ,52-1-01-3801-001,นักพัฒนาชุมชน,SP,ACADEMIC
ข้าราชการ,52-1-01-3801-002,นักพัฒนาชุมชน,SP,ACADEMIC
ข้าราชการ,52-1-01-3802-001,นักสังคมสงเคราะห์,SP,ACADEMIC
ข้าราชการ,52-1-01-3802-002,นักสังคมสงเคราะห์,SP,ACADEMIC
ข้าราชการ,52-1-01-3810-001,นักป้องกันและบรรเทาสาธารณภัย,SP,ACADEMIC
ข้าราชการ,52-1-01-4101-001,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4101-002,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4101-003,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4101-005,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4101-006,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4101-008,เจ้าพนักงานธุรการ,SP,GENERAL
ข้าราชการ,52-1-01-4302-001,จพง.ส่งเสริมการท่องเที่ยว,SP,GENERAL
ข้าราชการ,52-1-01-4401-001,เจ้าพนักงานการเกษตร,SP,GENERAL
ข้าราชการ,52-1-01-4801-002,จพง.พัฒนาชุมชน,SP,GENERAL
ข้าราชการ,52-1-01-4805-001,จพง.ป้องกันและบรรเทาสาธารณภัย,SP,GENERAL
ข้าราชการ,52-1-02-2101-007,นักบริหารงานทั่วไป ระดับกลาง,SL,DIRECTOR
ข้าราชการ,52-1-02-2101-008,นักบริหารงานทั่วไป ระดับต้น,SL,DIRECTOR
ข้าราชการ,52-1-02-2101-009,นักบริหารงานทั่วไป  ระดับต้น,SL,DIRECTOR
ข้าราชการ,52-1-02-2101-010,นักบริหารงานทั่วไป ระดับต้น,SL,DIRECTOR
ข้าราชการ,52-1-02-3101-003,นักจัดการงานทั่วไป,SL,ACADEMIC
ข้าราชการ,52-1-02-3101-009,นักจัดการงานทั่วไป,SL,ACADEMIC
ข้าราชการ,52-1-02-3101-010,นักจัดการงานทั่วไป,SL,ACADEMIC
ข้าราชการ,52-1-02-3101-011,นักจัดการงานทั่วไป,SL,ACADEMIC
ข้าราชการ,52-1-02-4101-010,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-02-4101-011,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-02-4101-012,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-02-4101-013,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-02-4101-014,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-02-4101-038,เจ้าพนักงานธุรการ,SL,GENERAL
ข้าราชการ,52-1-04-2102-001,นักบริหารงานการคลัง ระดับกลาง,KL,DIRECTOR
ข้าราชการ,52-1-04-2101-019,นักบริหารงานทั่วไป ระดับต้น,KL,DIRECTOR
ข้าราชการ,52-1-04-2102-002,นักบริหารงานการคลัง ระดับต้น,KL,DIRECTOR
ข้าราชการ,52-1-04-2102-003,นักบริหารงานการคลัง ระดับต้น,KL,DIRECTOR
ข้าราชการ,52-1-04-2102-004,นักบริหารงานการคลัง ระดับต้น,KL,DIRECTOR
ข้าราชการ,52-1-04-3101-016,นักจัดการงานทั่วไป,KL,ACADEMIC
ข้าราชการ,52-1-04-3106-008,นักวิชาการคอมพิวเตอร์,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-001,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-002,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-003,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-004,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-006,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3201-007,นักวิชาการเงินและบัญชี,KL,ACADEMIC
ข้าราชการ,52-1-04-3202-001,นักวิชาการคลัง,KL,ACADEMIC
ข้าราชการ,52-1-04-4101-019,เจ้าพนักงานธุรการ,KL,GENERAL
ข้าราชการ,52-1-04-4101-020,เจ้าพนักงานธุรการ,KL,GENERAL
ข้าราชการ,52-1-04-4101-021,เจ้าพนักงานธุรการ,KL,GENERAL
ข้าราชการ,52-1-04-4101-041,เจ้าพนักงานธุรการ,KL,GENERAL
ข้าราชการ,52-1-04-4201-001,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-002,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-003,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-004,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-005,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-006,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-007,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-008,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-010,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-011,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-012,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-013,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-014,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-015,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-016,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-019,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-020,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-022,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-04-4201-100,เจ้าพนักงานการเงินและบัญชี,KL,GENERAL
ข้าราชการ,52-1-05-2103-001,นักบริหารงานช่าง ระดับสูง,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-007,นักบริหารงานช่าง ระดับกลาง,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-008,นักบริหารงานช่าง ระดับกลาง,SC,DIRECTOR
ข้าราชการ,52-1-05-2101-020,นักบริหารงานทั่วไป ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-002,นักบริหารงานช่าง ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-003,นักบริหารงานช่าง ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-004,นักบริหารงานช่าง ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-005,นักบริหารงานช่าง ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-2103-006,นักบริหารงานช่าง  ระดับต้น,SC,DIRECTOR
ข้าราชการ,52-1-05-3101-017,นักจัดการงานทั่วไป,SC,ACADEMIC
ข้าราชการ,52-1-05-3106-009,นักวิชาการคอมพิวเตอร์,SC,ACADEMIC
ข้าราชการ,52-1-05-3607-001,นักวิชาการสิ่งแวดล้อม,SC,ACADEMIC
ข้าราชการ,52-1-05-3701-001,วิศวกรโยธา,SC,ACADEMIC
ข้าราชการ,52-1-05-3701-002,วิศวกรโยธา,SC,ACADEMIC
ข้าราชการ,52-1-05-3701-003,วิศวกรโยธา,SC,ACADEMIC
ข้าราชการ,52-1-05-3701-004,วิศวกรโยธา,SC,ACADEMIC
ข้าราชการ,52-1-05-3701-005,วิศวกรโยธา,SC,ACADEMIC
ข้าราชการ,52-1-05-3702-001,สถาปนิก,SC,ACADEMIC
ข้าราชการ,52-1-05-3702-002,สถาปนิก,SC,ACADEMIC
ข้าราชการ,52-1-05-3702-003,สถาปนิก,SC,ACADEMIC
ข้าราชการ,52-1-05-3702-004,สถาปนิก,SC,ACADEMIC
ข้าราชการ,52-1-05-3703-001,นักผังเมือง,SC,ACADEMIC
ข้าราชการ,52-1-05-3704-001,วิศวกรเครื่องกล,SC,ACADEMIC
ข้าราชการ,52-1-05-3704-002,วิศวกรเครื่องกล,SC,ACADEMIC
ข้าราชการ,52-1-05-3705-001,วิศวกรไฟฟ้า,SC,ACADEMIC
ข้าราชการ,52-1-05-3706-001,วิศวกรสุขาภิบาล,SC,ACADEMIC
ข้าราชการ,52-1-05-4101-022,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-023,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-024,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-025,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-026,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-027,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-028,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-029,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-042,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-043,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-045,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4101-046,เจ้าพนักงานธุรการ,SC,GENERAL
ข้าราชการ,52-1-05-4404-001,เจ้าพนักงานสวนสาธารณะ,SC,GENERAL
ข้าราชการ,52-1-05-4701-001,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-003,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-004,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-005,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-006,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-007,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-012,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-013,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-015,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-016,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-017,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-019,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-020,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4701-021,นายช่างโยธา,SC,GENERAL
ข้าราชการ,52-1-05-4702-001,นายช่างเขียนแบบ,SC,GENERAL
ข้าราชการ,52-1-05-4705-001,นายช่างเครื่องกลอาวุโส,SC,GENERAL
ข้าราชการ,52-1-05-4705-002,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-003,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-004,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-005,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-006,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-007,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4705-008,นายช่างเครื่องกล,SC,GENERAL
ข้าราชการ,52-1-05-4706-001,นายช่างไฟฟ้า,SC,GENERAL
ข้าราชการ,52-1-05-4706-002,นายช่างไฟฟ้า,SC,GENERAL
ข้าราชการ,52-1-05-4706-003,นายช่างไฟฟ้า,SC,GENERAL
ข้าราชการ,52-1-06-2104-001,นักบริหารงานสาธารณสุขฯ ระดับกลาง,SS,DIRECTOR
ข้าราชการ,52-1-06-2101-023,นักบริหารงานทั่วไป ระดับต้น,SS,DIRECTOR
ข้าราชการ,52-1-06-2104-002,นักบริหารงานสาธารณสุขฯ ระดับต้น,SS,DIRECTOR
ข้าราชการ,52-1-06-2104-003,นักบริหารงานสาธารณสุขฯ ระดับต้น,SS,DIRECTOR
ข้าราชการ,52-1-06-2104-004,นักบริหารงานสาธารณสุขฯ ระดับต้น,SS,DIRECTOR
ข้าราชการ,52-1-06-2104-005,นักบริหารงานสาธารณสุข ระดับต้น,SS,DIRECTOR
ข้าราชการ,52-1-06-3101-008,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3101-022,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3101-023,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3101-026,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3101-028,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3101-029,นักจัดการงานทั่วไป,SS,ACADEMIC
ข้าราชการ,52-1-06-3106-014,นักวิชาการคอมพิวเตอร์,SS,ACADEMIC
ข้าราชการ,52-1-06-3106-015,นักวิชาการคอมพิวเตอร์,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-001,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-002,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-003,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-004,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-005,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-006,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-267,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-268,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3601-269,นักวิชาการสาธารณสุข,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-001,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-002,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-003,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-004,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-005,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-006,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3602-007,พยาบาลวิชาชีพ,SS,ACADEMIC
ข้าราชการ,52-1-06-3603-001,นักกายภาพบำบัด,SS,ACADEMIC
ข้าราชการ,52-1-06-3603-002,นักกายภาพบำบัด,SS,ACADEMIC
ข้าราชการ,52-1-06-3603-003,นักกายภาพบำบัด,SS,ACADEMIC
ข้าราชการ,52-1-06-3605-001,แพทย์แผนไทย,SS,ACADEMIC
ข้าราชการ,52-1-06-3605-002,แพทย์แผนไทย,SS,ACADEMIC
ข้าราชการ,52-1-06-3605-003,แพทย์แผนไทย,SS,ACADEMIC
ข้าราชการ,52-1-06-3606-001,นักวิชาการสุขาภิบาล,SS,ACADEMIC
ข้าราชการ,52-1-06-3607-002,นักวิชาการสิ่งแวดล้อม,SS,ACADEMIC
ข้าราชการ,52-1-06-3612-001,เภสัชกร,SS,ACADEMIC
ข้าราชการ,52-1-06-3612-002,เภสัชกร,SS,ACADEMIC
ข้าราชการ,52-1-06-3612-003,เภสัชกร,SS,ACADEMIC
ข้าราชการ,52-1-06-3613-001,ทันตแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3613-002,ทันตแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3613-003,ทันตแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3615-001,นายแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3615-002,นายแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3615-003,นายแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3615-004,นายแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3615-005,นายแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-001,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-002,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-003,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-004,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-005,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-006,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-007,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-008,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-009,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-010,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-011,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-3616-012,นักฉุกเฉินการแพทย์,SS,ACADEMIC
ข้าราชการ,52-1-06-4101-007,เจ้าพนักงานธุรการ,SS,GENERAL
ข้าราชการ,52-1-06-4101-036,เจ้าพนักงานธุรการ,SS,GENERAL
ข้าราชการ,52-1-06-4101-037,เจ้าพนักงานธุรการ,SS,GENERAL
ข้าราชการ,52-1-06-4101-049,เจ้าพนักงานธุรการ,SS,GENERAL
ข้าราชการ,52-1-06-4601-001,เจ้าพนักงานสาธารณสุข,SS,GENERAL
ข้าราชการ,52-1-06-4601-002,เจ้าพนักงานสาธารณสุข,SS,GENERAL
ข้าราชการ,52-1-06-4601-003,เจ้าพนักงานสาธารณสุข,SS,GENERAL
ข้าราชการ,52-1-06-4601-004,เจ้าพนักงานสาธารณสุข,SS,GENERAL
ข้าราชการ,52-1-07-2101-011,นักบริหารงานทั่วไป ระดับกลาง,YB,DIRECTOR
ข้าราชการ,52-1-07-2101-012,นักบริหารงานทั่วไป ระดับต้น,YB,DIRECTOR
ข้าราชการ,52-1-07-2101-013,นักบริหารงานทั่วไป ระดับต้น,YB,DIRECTOR
ข้าราชการ,52-1-07-2101-014,นักบริหารงานทั่วไป  ระดับต้น,YB,DIRECTOR
ข้าราชการ,52-1-07-2101-022,นักบริหารงานทั่วไป ระดับต้น,YB,DIRECTOR
ข้าราชการ,52-1-07-2101-024,นักบริหารงานทั่วไป ระดับต้น,YB,DIRECTOR
ข้าราชการ,52-1-07-3101-024,นักจัดการงานทั่วไป,YB,ACADEMIC
ข้าราชการ,52-1-07-3101-025,นักจัดการงานทั่วไป,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-001,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-002,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-003,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-004,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-005,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-006,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-007,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-008,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-009,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-010,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3103-011,นักวิเคราะห์นโยบายและแผน,YB,ACADEMIC
ข้าราชการ,52-1-07-3106-002,นักวิชาการคอมพิวเตอร์,YB,ACADEMIC
ข้าราชการ,52-1-07-3106-003,นักวิชาการคอมพิวเตอร์,YB,ACADEMIC
ข้าราชการ,52-1-07-3106-004,นักวิชาการคอมพิวเตอร์,YB,ACADEMIC
ข้าราชการ,52-1-07-3106-005,นักวิชาการคอมพิวเตอร์,YB,ACADEMIC
ข้าราชการ,52-1-07-3106-017,นักวิชาการคอมพิวเตอร์,YB,ACADEMIC
ข้าราชการ,52-1-07-3301-002,นักประชาสัมพันธ์,YB,ACADEMIC
ข้าราชการ,52-1-07-3301-003,นักประชาสัมพันธ์,YB,ACADEMIC
ข้าราชการ,52-1-07-3301-004,นักประชาสัมพันธ์,YB,ACADEMIC
ข้าราชการ,52-1-07-3301-005,นักประชาสัมพันธ์,YB,ACADEMIC
ข้าราชการ,52-1-07-3501-001,นักวิทยาศาสตร์,YB,ACADEMIC
ข้าราชการ,52-1-07-4101-015,เจ้าพนักงานธุรการ,YB,GENERAL
ข้าราชการ,52-1-07-4101-016,เจ้าพนักงานธุรการ,YB,GENERAL
ข้าราชการ,52-1-07-4101-017,เจ้าพนักงานธุรการ,YB,GENERAL
ข้าราชการ,52-1-07-4101-018,เจ้าพนักงานธุรการ,YB,GENERAL
ข้าราชการ,52-1-07-4301-002,เจ้าพนักงานประชาสัมพันธ์,YB,GENERAL
ข้าราชการ,52-1-08-2107-001,นักบริหารงานการศึกษา ระดับกลาง,ED,DIRECTOR
ข้าราชการ,52-1-08-2107-002,นักบริหารงานการศึกษา  ระดับต้น,ED,DIRECTOR
ข้าราชการ,52-1-08-2107-003,นักบริหารงานการศึกษา ระดับต้น,ED,DIRECTOR
ข้าราชการ,52-1-08-3101-012,นักจัดการงานทั่วไป,ED,ACADEMIC
ข้าราชการ,52-1-08-3101-013,นักจัดการงานทั่วไป,ED,ACADEMIC
ข้าราชการ,52-1-08-3101-019,นักจัดการงานทั่วไป,ED,ACADEMIC
ข้าราชการ,52-1-08-3101-020,นักจัดการงานทั่วไป,ED,ACADEMIC
ข้าราชการ,52-1-08-3106-010,นักวิชาการคอมพิวเตอร์,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-001,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-002,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-003,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-004,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-005,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3803-006,นักวิชาการศึกษา,ED,ACADEMIC
ข้าราชการ,52-1-08-3804-001,บรรณารักษ์,ED,ACADEMIC
ข้าราชการ,52-1-08-3805-001,นักวิชาการวัฒนธรรม,ED,ACADEMIC
ข้าราชการ,52-1-08-3806-001,นักสันทนาการ,ED,ACADEMIC
ข้าราชการ,52-1-08-3811-001,ศึกษานิเทศก์,ED,ACADEMIC
ข้าราชการ,52-1-08-4101-030,เจ้าพนักงานธุรการ,ED,GENERAL
ข้าราชการ,52-1-08-4101-031,เจ้าพนักงานธุรการ,ED,GENERAL
ข้าราชการ,52-1-08-4101-087,เจ้าพนักงานธุรการ,ED,GENERAL
ข้าราชการ,52-1-12-3205-001,นักวิชาการตรวจสอบภายใน,TS,ACADEMIC
ข้าราชการ,52-1-12-3205-002,นักวิชาการตรวจสอบภายใน,TS,ACADEMIC
ข้าราชการ,52-1-12-3205-003,นักวิชาการตรวจสอบภายใน,TS,ACADEMIC
ข้าราชการ,52-1-12-3205-004,นักวิชาการตรวจสอบภายใน,TS,ACADEMIC
ข้าราชการ,52-1-12-4101-032,เจ้าพนักงานธุรการ,TS,GENERAL
ข้าราชการ,52-1-12-4101-033,เจ้าพนักงานธุรการ,TS,GENERAL
ข้าราชการ,52-1-21-2102-005,นักบริหารงานการคลัง  ระดับกลาง,PD,DIRECTOR
ข้าราชการ,52-1-21-2101-021,นักบริหารงานทั่วไป ระดับต้น,PD,DIRECTOR
ข้าราชการ,52-1-21-2102-006,นักบริหารงานการคลัง ระดับต้น,PD,DIRECTOR
ข้าราชการ,52-1-21-2102-007,นักบริหารงานการคลัง ระดับต้น,PD,DIRECTOR
ข้าราชการ,52-1-21-2102-008,นักบริหารงานการคลัง ระดับต้น,PD,DIRECTOR
ข้าราชการ,52-1-21-3101-018,นักจัดการงานทั่วไป,PD,ACADEMIC
ข้าราชการ,52-1-21-3106-018,นักวิชาการคอมพิวเตอร์,PD,ACADEMIC
ข้าราชการ,52-1-21-3204-001,นักวิชาการพัสดุ,PD,ACADEMIC
ข้าราชการ,52-1-21-3204-002,นักวิชาการพัสดุ,PD,ACADEMIC
ข้าราชการ,52-1-21-3204-003,นักวิชาการพัสดุ,PD,ACADEMIC
ข้าราชการ,52-1-21-3204-004,นักวิชาการพัสดุ,PD,ACADEMIC
ข้าราชการ,52-1-21-3204-005,นักวิชาการพัสดุ,PD,ACADEMIC
ข้าราชการ,52-1-21-4101-034,เจ้าพนักงานธุรการ,PD,GENERAL
